Racing, simulation	Simulation	0
Action, survival	Survival	0
management	Management	0
Tower defensethird-person shooter	Third-Person Shooter	0
Multidirectional shooter - Asteroids	Shooter	0
Simulator	Simulation	0
Pet-raising simulation	Simulation	0
Platform, Parkour	Platformer	0
First-person shootermecha	First-Person Shooter	0
rape and revenge film		0
Visual novelQuiz	Visual Novel	0
Sportsrole-playing	Role-Playing	0
Sport	Sports	0
Simulation, Strategy	Strategy	0
table tennis video game	Sports	0
Adventure, Casual	Adventure	0
City-buildingsurvival	Management	0
2D platform	Platformer	0
Tower defenseracing	Strategy	0
Tower defenserole-playing	Role-Playing	0
Space adventure	Adventure	0
Puzzle, Adult	Puzzle	0
Visual novelhorror	Visual Novel	0
Action-adventureroguelike	Roguelike	0
2D Action-Adventure	Action-Adventure	0
Action Role-playing, open world, Expansion	Action RPG	0
sports journalism	Sports	0
Arcade, pinball	Arcade	0
Action role-playingroguelike	Roguelike	0
Adventure / Text only	Interactive Fiction	0
Action-adventurestealthopen world	Stealth	0
Various		0
First-person shootersurvival horroropen world	First-Person Shooter	0
Sports - Bowling	Sports	0
Action-adventurestrategy	Strategy	0
speculative fiction film		0
Tactical shooter, stealth	First-Person Shooter	0
Board game - Draughts	Board Game	0
Puzzle - Logic	Puzzle	0
Party brawler	Beat 'em up	0
Action, Hack & Slash	Action	0
Platformbeat 'em up	Beat 'em up	0
drag racing video game	Racing	0
Puzzle, Role-playing	Role-Playing	0
Puzzleaction	Puzzle	0
Strategyroguelike	Roguelike	0
Partybeat 'em up	Beat 'em up	0
Sandbox, Simulation	Simulation	0
Tactical role-playing game	Tactical RPG	0
graphics software		0
Horse Racing	Racing	0
Platforming	Platformer	0
Action-puzzle	Puzzle	0
Vertical shooter / Maze	Shoot 'em up	0
Action, metroidvania	Platformer	0
Sim, God game	Management	0
Sportsturn-based strategy	Turn-Based Strategy	0
space opera		0
Memory game	Puzzle	0
Strategy role-playing	Role-Playing	0
Action-adventure, RPG	Role-Playing	0
2D Platform	Platformer	0
disco		0
Adventure/Variety/Quiz	Trivia	0
Action-adventure, RTS	Real-Time Strategy	0
Role-playing, Simulation	Role-Playing	0
PlatformerHack and slash	Action RPG	0
ActionShooter	Shooter	0
hockey video game	Sports	0
Actionrogueliteshooter	Roguelike	0
Action & Adventure, metroidvania	Platformer	0
Sportsracing	Sports	0
vampire film		0
Fixed shooter - Base defense	Shoot 'em up	0
puzzle	Puzzle	0
Sportssimulation	Simulation	0
Tactical Role-playing	Tactical RPG	0
Open World, Adventure	Action-Adventure	0
Card video game	Card Game	0
Platformer, Metroidvania	Platformer	0
Go	Board Game	0
Adventure/Educational	Educational	0
card game	Card Game	0
Platform-adventure / Maze	Platformer	0
Visual novelRole-playing	Visual Novel	0
Role-playingMetroidvania	Platformer	0
Action-adventure, Stealth	Stealth	0
First person adventure	Adventure	0
Roguelite shoot 'em up	Roguelike	0
action-adventure	Action-Adventure	0
Family, Motion Controlled		0
Co-op puzzle adventure	Puzzle	0
Party Game	Party	0
Actionsurvival	Survival	0
Platform, metroidvania	Platformer	0
Role-playingroguelike	Roguelike	0
telenovela		0
Single-screen platformer / Puzzle	Puzzle	0
Scrolling shoot 'em up	Shoot 'em up	0
Platformstealth	Platformer	0
Board games / Adult	Board Game	0
truck simulation video game	Simulation	0
Fantasy		0
isometric platformer	Platformer	0
war film		0
Roguelite action-role-playing	Roguelike	0
Educational, action, puzzle	Puzzle	0
Sports - Darts	Sports	0
Acton role-playing	Role-Playing	0
Kids & Family		0
Actionbeat 'em up	Beat 'em up	0
top-down shooter	Shooter	0
slapstick		0
Action RPG, open world	Action RPG	0
First-person shooter, Action	First-Person Shooter	0
timekeeping in games		0
First-person shooter, action	First-Person Shooter	0
sketch show		0
grunge		0
Point and Click	Adventure	0
equestrian video game	Sports	0
Action, Retro	Compilation	0
Action, fighting	Fighting	0
experimental music	Rhythm	0
Casual, action	Puzzle	0
Sports, Motion Controlled	Sports	0
Arcadecombat racing	Racing	0
ActionPuzzle	Puzzle	0
Space flight simulator, sandbox	Flight & Space Sim	0
Platformaction	Platformer	0
Simulator - Sailing	Simulation	0
animation		0
time-travel television program		0
Side-Scrolling Action	Action	0
Role-playing, strategy	Role-Playing	0
Twin-stick shootertower defense	Shooter	0
Arcade, Shooter	Shooter	0
Puzzle, strategy	Puzzle	0
Date Simulation	Simulation	0
Open World Survival	Survival	0
Actionside-scrolling	Action	0
Role-playingmusicrhythm	Role-Playing	0
ActionAction role-playing	Action RPG	0
Puzzle game, Visual novel	Visual Novel	0
RTS, Sim, Party	Real-Time Strategy	0
Simulator - Career / Sports - Soccer	Simulation	0
Action, Third-person	Action	0
Platformaction-adventure	Platformer	0
slice of life		0
Actionrole-playing	Action RPG	0
Horde shooter	Shooter	0
Hack & slashaction	Action	0
Train sim	Simulation	0
Action-adventure, retro	Compilation	0
Word puzzle	Puzzle	0
Graphic adventure / Eroge	Visual Novel	0
Puzzle-platformadventure	Puzzle	0
Survival, Adventure	Survival	0
Action-adventure, Roguelite	Roguelike	0
Action, multiplayer online battle arena	Strategy	0
Shooterside scroller	Shooter	0
Sports, Party game	Party	0
Vehicular sandbox	Action-Adventure	0
8-bit arena fighter	Fighting	0
SurvivalMMO	Survival	0
Climbing platform	Platformer	0
Light gun shooter	Shooter	0
Horrorrole-playing	Role-Playing	0
Action-adventurefightingplatformer	Fighting	0
Town-building	Management	0
romantic fiction		0
astronaut photography		0
Strategy/Dexterity	Strategy	0
Action, maze	Arcade	0
Fighting, RPG	Role-Playing	0
Rail Shooter	Shooter	0
Point and click adventure	Adventure	0
Cooking	Simulation	0
Multidirectional shooter / Base-building game	Shooter	0
Action, Party	Party	0
Role-playing survival	Role-Playing	0
Puzzle-Platformer	Puzzle	0
Action-adventurebeat 'em up	Beat 'em up	0
Sports, bowling	Sports	0
Vehicle simulation - Glider	Simulation	0
Maze / Single-screen platformer	Platformer	0
God game, simulator	Management	0
Aerial combat	Flight & Space Sim	0
Action-adventureMetroidvaniaPlatformer	Platformer	0
Shoot 'em up, retro	Shoot 'em up	0
Childcare Simulation	Simulation	0
Action, hack & slash	Action	0
To-down shooter	Shooter	0
Adventure, art	Adventure	0
Turn-basedstrategy	Strategy	0
twin-stick shooter	Shooter	0
Run and Gun	Shoot 'em up	0
Role Playing game	Role-Playing	0
Tower defense, Third-person shooter	Third-Person Shooter	0
video game compilation	Compilation	0
Brawlerstealth	Beat 'em up	0
Adventure, Point & Click	Adventure	0
Action-adventure, Action role-playing	Action RPG	0
Action-adventure, Retro	Compilation	0
Platform-adventure, Metroidvania	Platformer	0
Shooter, Platformer	Shooter	0
Real-time strategycity-building	Real-Time Strategy	0
Arcade / Shoot-'em-up - Vertical	Shoot 'em up	0
Action murder mystery	Action	0
Actionrun and gun	Shoot 'em up	0
Classics collection	Compilation	0
MOBA	Strategy	0
Platformer, Battle Royale	Platformer	0
role-playing	Role-Playing	0
comedy video game		0
Shoot-'em-up - Horizontal	Shoot 'em up	0
Action - Tron	Action	0
Game show, Skill	Trivia	0
Sports - Hockey	Sports	0
fashion competition show		0
Racing game	Racing	0
Adventure, FMV	Interactive Fiction	0
biopunk		0
Motion Controlled		0
Space combat simulation	Flight & Space Sim	0
AdventureVisual novelEscape room	Visual Novel	0
Vertical Scroller / Obstacle avoiding	Shoot 'em up	0
Adventure, point & click	Adventure	0
Flight simulation	Flight & Space Sim	0
Action-adventureMetroidvania	Platformer	0
Platformer, puzzle, action	Puzzle	0
CasualAdventure	Adventure	0
Music, racing	Rhythm	0
propaganda film		0
Dancing simulator	Simulation	0
Shoot 'em up, Retro	Shoot 'em up	0
Puzzle - Bulls and Cows	Puzzle	0
Arcade action	Arcade	0
Racing, Karts	Racing	0
Hack and slashthird-person shooter	Third-Person Shooter	0
Platformstrategy	Platformer	0
Partyshooter	Shooter	0
Shoot-em Up/Educational	Shoot 'em up	0
Adult, Simulation	Simulation	0
Puzzle, role-playing	Role-Playing	0
MUD		0
Action-adventure, platform	Platformer	0
Third-person shooterrole-playing	Role-Playing	0
Auto battlerstrategy	Strategy	0
Otome gameFighting	Visual Novel	0
Competitive shooter	Shooter	0
Beat 'em uprole-playing	Role-Playing	0
Action role-playingfarming	Action RPG	0
doo-wop		0
Tile game	Puzzle	0
Arcade, shoot 'em up	Shoot 'em up	0
Puzzle, Platforming	Puzzle	0
Shooter, Adventure	Shooter	0
Massively multiplayer online role-playing game	Role-Playing	0
Action role-playing, dungeon crawl, hack and slash	Action RPG	0
Action-adventure / Horror	Horror	0
Action-adventure, third-person shooter	Third-Person Shooter	0
Puzzle - Moving tiles	Puzzle	0
Sportsstrategyturn-based	Strategy	0
Sports - Billiards	Sports	0
Metroidvania, Action-adventure	Platformer	0
Puzzle, Shooter	Shooter	0
Physics basedvehicular sandbox	Action-Adventure	0
Dueling	Sports	0
Sports Management, Life Sim	Management	0
Action role-playing, survival horror	Action RPG	0
Horror Adventure	Horror	0
Action-adventure, open world, Expansion	Action-Adventure	0
Sandbox, role-playing	Role-Playing	0
Action, Fighting	Fighting	0
Shooter, Visual novel	Visual Novel	0
Action, Shoot-'em-up, Vertical	Shoot 'em up	0
Kids and Family, Sports	Sports	0
Turn-based	Turn-Based Strategy	0
Latin pop		0
Fighting, action	Fighting	0
Platform, vertically scrolling shooter	Shoot 'em up	0
Sportsfitnessmotion controlled	Party	0
yaoi		0
children's and young adult literature		0
Puzzle, Strategy	Puzzle	0
Arena Fighter	Fighting	0
Vehicle simulation - Spacecraft	Simulation	0
PuzzlePlatform	Puzzle	0
Role-playing, puzzle	Role-Playing	0
Turn basedadventure	Adventure	0
Sports, RTS, Turn-based strategy	Real-Time Strategy	0
Education, maze	Arcade	0
Actionroguelikestrategy	Roguelike	0
Roguelikeaction role-playing	Roguelike	0
Action-adventure, survival	Survival	0
Rail shooter, puzzle	Shooter	0
horror anime and manga	Horror	0
Action-adventurethird-person shooter	Third-Person Shooter	0
Tower-defense, Role-playing	Role-Playing	0
Role-playing, roguelike	Roguelike	0
humorous fiction		0
Bildungsroman		0
Kids, Action	Action	0
Racingaction	Racing	0
Arcade, Action	Arcade	0
Visual novelMini-games	Visual Novel	0
First-person shooter, action role-playing	Action RPG	0
Metroidvania, action-adventure	Platformer	0
Card & Boardtrivia	Trivia	0
Arcade, action	Arcade	0
Action & Adventure, Platformer, Shooter	Shooter	0
Third-person shooteraction-adventure	Third-Person Shooter	0
darts video game	Sports	0
Casual strategy, time management	Strategy	0
Arena game	Fighting	0
Shooter, side-scroller	Shooter	0
Hack and slash, tactical role-playing	Tactical RPG	0
Rogueliketower defense	Roguelike	0
Puzzlestealth	Puzzle	0
Action-sidescroller	Action	0
Eroge	Visual Novel	0
karaoke video game	Rhythm	0
Third-person shooterHero shooter	Third-Person Shooter	0
Puzzle, platform	Puzzle	0
Actiontactical	Action	0
Puzzleadventure	Puzzle	0
Rogue-Like	Roguelike	0
Platform, rhythm	Platformer	0
Racing, music	Rhythm	0
Physics based puzzler	Puzzle	0
Shooterrole-playing	Role-Playing	0
Retro, side-scrolling action	Compilation	0
Adventure / Casino games	Card Game	0
Battle royaleartillerystrategy	Strategy	0
Turn-based tacticssurvival	Tactics	0
Management, Survival	Management	0
Walking sim	Simulation	0
autobiography		0
Horrorpuzzle	Puzzle	0
3D Platform	Platformer	0
mixed martial arts video game	Fighting	0
Puzzle/Variety/Rpg	Role-Playing	0
Strategy, TBS	Turn-Based Strategy	0
educational software	Educational	0
Open world, racing	Action-Adventure	0
Strategy/War	Strategy	0
Side scroller	Platformer	0
Board games/Adult/Parody	Board Game	0
Vehicle simulation game	Simulation	0
multiplayer online battle arena	Strategy	0
Isometric platform	Platformer	0
Card gamerole-playing	Role-Playing	0
Shooterroguelike	Roguelike	0
Roguelite arena shooter	Roguelike	0
Arcade/Beat-'em-up	Beat 'em up	0
Strategy/Economy	Strategy	0
opéra bouffe		0
chill-out music	Rhythm	0
Board games/Fortune telling	Board Game	0
Actionshoot 'em up	Shoot 'em up	0
Educational / Maze	Arcade	0
Action-adventurePuzzle	Puzzle	0
Survive horrorsealth	Horror	0
Action, third-person shooter	Third-Person Shooter	0
Avtion-platform	Platformer	0
Action-adv, beat 'em up	Beat 'em up	0
Role-playingPlatform	Role-Playing	0
Actionmech	Action	0
Platform game, Adventure game, Indie game, Casual game, Fighting game, Early Access	Fighting	0
Survival, Action role-playing	Action RPG	0
Adventure game / Text & Gfx	Adventure	0
Roguelike tactical role-playing game	Roguelike	0
First-person adventure, Stealth	Stealth	0
Third-person shootertactical shooter	Third-Person Shooter	0
Simulation/Adult	Simulation	0
Sportsreal-time strategyturn-based strategy	Real-Time Strategy	0
space opera video game		0
Beat 'em up / Platformer	Beat 'em up	0
Racing, Open World	Action-Adventure	0
Adventure gamerole-playing	Role-Playing	0
jungle		0
Fighting, expansion	Fighting	0
tournament		0
Scrolling shoot'em up	Shoot 'em up	0
War simulation	Simulation	0
Hack and slash, expansion	Action RPG	0
Music, simulation	Simulation	0
Action role-playing, roguelike	Roguelike	0
First-person shooterstealth	First-Person Shooter	0
education	Educational	0
horse racing	Racing	0
Adventurelife simulation	Life Simulation	0
Visual novelRhythm	Visual Novel	0
Action-adventure Action role-play	Action RPG	0
RPG / Adult	Role-Playing	0
Visual novelrhythm	Visual Novel	0
Tactical shooter, Open World	First-Person Shooter	0
Survival MMO	Role-Playing	0
Role-playing, third-person shooter	Role-Playing	0
automobile magazine		0
Adventure-Platformer	Platformer	0
Adventure/Adventure - Text and Gfx	Interactive Fiction	0
First person shooterroguelike	Roguelike	0
medical drama		0
Quiz game / RPG	Role-Playing	0
2Dmultiplayer online battle arena	Strategy	0
Action, rogue-like	Roguelike	0
Role-playinghack-and-slash	Role-Playing	0
Roguelite action-platformer	Roguelike	0
submarine	Simulation	0
Racing, action, Open World	Action-Adventure	0
Otome gameDating sim	Visual Novel	0
Platform, action-adventure	Platformer	0
Platformer, Puzzle	Puzzle	0
Arcade Flight Sim	Flight & Space Sim	0
action-adventure, stealth	Stealth	0
Simulation/Strategy	Strategy	0
anthology series	Compilation	0
Educational, math, platform	Platformer	0
Adventurepuzzle-platform	Puzzle	0
Action/strategy	Strategy	0
Sport, Simulation	Simulation	0
Shooter, Fighting	Shooter	0
Life SimulationRole-playing	Role-Playing	0
Action-adventure, platform, metroidvania	Platformer	0
Educational/Board games/Quiz	Trivia	0
symphonic rock		0
Action-adventure, Third-person shooter, stealth, Interactive cinema	Third-Person Shooter	0
Third-person shooter, stealth, action	Third-Person Shooter	0
Action/Strategy	Strategy	0
ActionFighting	Fighting	0
Arcade/Dexterity	Arcade	0
Virtual world		0
Asymmetrical multiplayer shooter	Shooter	0
Puzzle - First-person / Action - Timing	Puzzle	0
Action-adventure, Role-playing	Role-Playing	0
Action role-playing, beat 'em up	Action RPG	0
Open world, Shooter	Shooter	0
Beat 'em up, survival horror	Beat 'em up	0
Puzzle/Arcade/Snake/nibbles	Puzzle	0
mandopop		0
Puzzle, Action & Adventure	Puzzle	0
portrait		0
Role-playingthird-person shooter	Role-Playing	0
Strategy, Tactics	Tactics	0
Strategy, Survival, Deck building	Strategy	0
Space shooter, Mechs	Shoot 'em up	0
motorcycle video game	Sports	0
Racing, vehicular combat	Vehicular Combat	0
Simulation, visual novel	Visual Novel	0
roman à clef		0
Twin-stick shooterroguelike	Roguelike	0
Card battle, third-person shooter	Third-Person Shooter	0
Word game		0
cyberpunk		0
Life simulationRole-playing	Role-Playing	0
Vertically scrolling shooter, bullet hell	Shoot 'em up	0
Action role-playing, platform	Action RPG	0
Puzzle, roguelike	Roguelike	0
Spacesimulation	Simulation	0
Turn based, Management	Management	0
how-to		0
Action/rhythm	Rhythm	0
Strategy, Tower-defense	Strategy	0
Action-adventuresurvival horrorstealth	Horror	0
sensation fiction		0
parlour game	Board Game	0
Artillery	Strategy	0
Adventure Platformer	Platformer	0
Racing / Driving, Sports	Sports	0
Puzzle, Physics Sandbox	Puzzle	0
RTS, First-person shooter	First-Person Shooter	0
Kids, action-adventure	Action-Adventure	0
Open world, multiplayer survival	Survival	0
Battle royalefirst-person shooter	First-Person Shooter	0
Action, sports	Sports	0
Action/Puzzle	Puzzle	0
Action-adventure, Open World, stealth	Stealth	0
French hip-hop		0
Vehicle simulation - mech / RPG	Role-Playing	0
RTS/tower defense	Real-Time Strategy	0
Action, vehicular combat, combat flight simulator	Flight & Space Sim	0
Sandbox, Fighting	Fighting	0
electronic music	Rhythm	0
Action role-playingsouls-like	Action RPG	0
rolling platformer	Platformer	0
time management video game	Management	0
Roguelikerhythm	Roguelike	0
Beat'em up, Action RPG	Action RPG	0
Strategy & Simulation, Casual	Strategy	0
Survival/Shooter	Shooter	0
Action, adventure, shooter	Shooter	0
Party game, Singing Game	Party	0
Music/Rhythm game	Rhythm	0
Adult/Graphics		0
Side-scroller	Platformer	0
blackjack video game	Card Game	0
Action role-playing defense	Action RPG	0
Roguelike first person shooter	Roguelike	0
Stealththird-person shooterFirst-person shooter	First-Person Shooter	0
6DoF Shooter	Shooter	0
Action, shoot 'em up	Shoot 'em up	0
Racing, Action	Racing	0
Sports - Equestrian	Sports	0
Otome gameMini-game	Visual Novel	0
coming-of-age anime and manga		0
Role-playing, Shooter	Role-Playing	0
Fighting-Action	Fighting	0
Action rhythm	Rhythm	0
Puzzle/Snake-nibbles	Puzzle	0
AdventurePuzzle	Puzzle	0
Actionsandbox	Action-Adventure	0
Raising simulation	Simulation	0
Card game - Cribbage	Card Game	0
Dexterity	Arcade	0
gamebook	Interactive Fiction	0
massively multiplayer online strategy game	Role-Playing	0
First-person shooterThird-person shooter	First-Person Shooter	0
Visual novelPuzzle	Visual Novel	0
capture the flag		0
Sci-Fi Horror	Horror	0
Board game / Adult	Board Game	0
Action/Simulation/Shoot-'em-up - Vertical	Shoot 'em up	0
Party, Trivia	Party	0
Platformer, puzzle	Puzzle	0
Sports - Volleyball	Sports	0
2D platform, shooter	Shooter	0
First-person shooterroguelike	Roguelike	0
superbike racing video game	Racing	0
Action, survival horror	Horror	0
Roguelike top-down shooter	Roguelike	0
Turn-based tacticsreal-time strategy	Real-Time Strategy	0
Sports - Ping Pong	Arcade	0
Action & adventure, Role playing	Role-Playing	0
First-person survival horror	Horror	0
Arcadefitnessoutdoorspartysports	Party	0
Strategy, board game	Strategy	0
Action, Racing	Racing	0
Board game / Gambling video game	Card Game	0
Full motion video	Interactive Fiction	0
Multiplayer first-person shooter	First-Person Shooter	0
Co-op puzzle, Party	Puzzle	0
Tower defenseAction role-playing	Action RPG	0
Go software	Board Game	0
Tower Defense	Strategy	0
Real time strategy, collectible card game	Real-Time Strategy	0
Fighting, Motion Controlled	Fighting	0
Tactical shooter, Stealth	First-Person Shooter	0
Sport games / Racing	Sports	0
Roguelite Pirate role-playing	Roguelike	0
Action, third-person	Action	0
Action-Adventure / Maze	Arcade	0
Puzzle RPG	Role-Playing	0
Collectible card gamerole playing	Role-Playing	0
Party Brawler	Beat 'em up	0
Multiplayer action-puzzler	Puzzle	0
Platform-Shooter	Shooter	0
Shooter Roguelite	Roguelike	0
Action role-playingtown-building	Action RPG	0
Racing, Party game	Party	0
Driving	Racing	0
Card game - Blackjack	Card Game	0
Vehicular combat, Racing	Vehicular Combat	0
Rhythm-based Action-Puzzler	Puzzle	0
Space trading and combat game, Role-playing	Role-Playing	0
rock and roll		0
handball video game	Sports	0
Simulation/Sport management	Management	0
Action Platformer, Rogue-like	Roguelike	0
Simulation role-playing	Role-Playing	0
Action-adventure, Racing	Action-Adventure	0
Action/Sport management	Management	0
Real-time tacticsstealth	Tactics	0
Simulation/RPG	Role-Playing	0
Platform Game	Platformer	0
Action role-playingmusic	Action RPG	0
Maze Game	Arcade	0
Rugby	Sports	0
Arena Brawler	Beat 'em up	0
Skiing	Sports	0
cooking	Simulation	0
Business simulationstrategy	Strategy	0
Platformer, Puzzle, Side-scroller	Puzzle	0
Hack and slashplatform	Action RPG	0
Sports - Winter Olympics	Sports	0
Action-adventuresandbox	Action-Adventure	0
Physics, puzzle	Puzzle	0
Action role-playing anthology	Action RPG	0
Racing, Sports	Sports	0
Puzzle, Action	Puzzle	0
MMORole-playing	Role-Playing	0
Visual Novel, Adult	Visual Novel	0
Action RPG, open world, expansion	Action RPG	0
FMV, Adventure	Interactive Fiction	0
First-person shooterloot shooter	First-Person Shooter	0
Point-and-clickplatform	Platformer	0
photography game		0
Role Playing	Role-Playing	0
Retro collection, Metroidvania	Platformer	0
Platform-adventure, metroidvania	Platformer	0
Platformer, Parkour	Platformer	0
Space combat simulator	Flight & Space Sim	0
cloak and dagger novel		0
Horizontal Shooter	Shoot 'em up	0
Simulation, racing	Simulation	0
Action-adventuremystery	Action-Adventure	0
Roguelike Action-RPG	Roguelike	0
Adventuremystery	Adventure	0
Board game, card based	Card Game	0
Variety/Arcade	Arcade	0
Strategyreal-time strategy	Real-Time Strategy	0
Partyplatform	Platformer	0
SandboxSurvival	Survival	0
Actionretro	Compilation	0
Parody shooter	Shooter	0
Open worldaction	Action-Adventure	0
Platformadventure	Platformer	0
Adventure, role-playing	Role-Playing	0
Life Simulation	Life Simulation	0
Adventure game / Action-adventure	Action-Adventure	0
First person shooter, rouguelite	Roguelike	0
Roguelike, shoot 'em up	Roguelike	0
Strategytower defense	Strategy	0
LGBT-related television series		0
Strategy, Turn-based	Strategy	0
Shoot-'em-up/Horizontal	Shoot 'em up	0
Turn-based, roguelike	Roguelike	0
Beat-'em-up	Beat 'em up	0
glam rock		0
Survival Roguelite	Roguelike	0
Pinball Puzzle RPG	Role-Playing	0
Musicrhythmmotion controlled	Rhythm	0
Action/Arcade	Arcade	0
Vehicular combatNaval simulation	Simulation	0
Action - Isometric	Action	0
Life simulation, Strategy	Strategy	0
Platformer, puzzle, side-scroller	Puzzle	0
Sports - Foot volleyball	Sports	0
Board game - Gunjin Shogi	Board Game	0
Arcade / Snake/nibbles	Arcade	0
Role-playingsandbox	Role-Playing	0
Stealth / Action	Stealth	0
First-person dungeon crawler roguelike	Roguelike	0
Actionplatformreal-time strategy	Platformer	0
2Dactionrogue-like	Roguelike	0
Survival horrorthird-person shooterrole-playing	Role-Playing	0
Turn-based tactics, tactical role-playing	Tactical RPG	0
automobile simulation game	Simulation	0
Fightingparty	Fighting	0
Adventure, Text and Gfx	Interactive Fiction	0
Action puzzle	Puzzle	0
Action/Dexterity	Action	0
Visual novel, romantic comed	Visual Novel	0
Interactive story	Interactive Fiction	0
Racingdrifting	Racing	0
Side-scroller / Obstacle avoiding	Platformer	0
philosophical fiction		0
Roguelikeplatformer	Roguelike	0
Simulationpuzzle	Puzzle	0
Runnerplatformer	Platformer	0
Gambling video game / Adult	Card Game	0
post-punk		0
Shoot 'em up Roguelite	Roguelike	0
Action - Tron / Snake	Arcade	0
Party, Puzzle	Puzzle	0
skeet shooting	Sports	0
Action-adventure, Third-person	Action-Adventure	0
Visual noveltactical role-playing	Visual Novel	0
Side-scrolling action, retro	Compilation	0
Sport games/Gambling / Fruit Machine	Card Game	0
Shooterstrategytower defense	Shooter	0
art game		0
Board games/Cards games/Gambling / Fruit Machine	Card Game	0
Third-person shooterroguelike	Roguelike	0
SimulationCasual	Simulation	0
PlatformFightingAdventure	Fighting	0
Tactical turn-basedrole-playing	Role-Playing	0
Action, run & gun	Shoot 'em up	0
Role-playinghack and slash	Role-Playing	0
Beat'em up, action	Beat 'em up	0
blues rock		0
historical play		0
Arenasurvival	Survival	0
Music, platform	Platformer	0
Rail shooter, music	Shooter	0
Role-playing, Expansion	Role-Playing	0
Puzzle - Math	Puzzle	0
Side scroller, action	Action	0
traditional folk music	Rhythm	0
Art game		0
Side scrolling action, Retro	Compilation	0
Racing - Formula / Vertical scroller	Racing	0
First-person puzzle adventure	Puzzle	0
Strategy, Puzzle	Puzzle	0
erotica		0
Strategysurvival	Strategy	0
Battle royaleobstacle racing	Shooter	0
Strategy, puzzle	Puzzle	0
Music, Puzzle	Puzzle	0
Variety/Fortune Telling		0
Roguelike role-playing	Roguelike	0
Puzzle-platformer, Stealth	Puzzle	0
Actionadventureopen world	Action-Adventure	0
Puzzleactionplatform	Puzzle	0
Sport games/Simulation	Simulation	0
popular music	Rhythm	0
Strategy, RTS	Real-Time Strategy	0
Farm simulationrole-playing	Role-Playing	0
Action RPG, Hack and slash	Action RPG	0
Incremental	Puzzle	0
science fiction comics		0
music television	Rhythm	0
Side Scrolling Action-RPG	Action RPG	0
Party game, Casual	Party	0
Adult/Quiz	Trivia	0
Programming		0
Adventure, Hidden object game	Adventure	0
Shootermech sim	Shooter	0
Shooter, puzzle	Shooter	0
Fighting - Karate	Fighting	0
Fighting, action-adventure	Fighting	0
Shoot 'em up, action-adventure	Shoot 'em up	0
Sports - Pro Wrestling	Sports	0
Metroidvania hack & slash	Platformer	0
Action Adventure, Stealth	Stealth	0
Platformer, pinball, adventure	Platformer	0
Action-adventure, Platform,	Platformer	0
Third-person shooter, roguelike	Roguelike	0
Action-adventure, Platform, Hack and slash	Action RPG	0
musical		0
Adventure, strategy	Strategy	0
Arcadeshooter	Shooter	0
Beat 'em uptop-down shooter	Beat 'em up	0
First Person Puzzler	Puzzle	0
Racing - Chariot	Racing	0
Puzzle - Jigsaw	Puzzle	0
Turn based strategy, Tactics	Turn-Based Strategy	0
Platformrhythm	Platformer	0
Survival Horror, open world	Horror	0
First-person hack & slash roguelike	Roguelike	0
Strategypuzzle	Puzzle	0
First-person shooter, Stealth	First-Person Shooter	0
arena fighter	Fighting	0
Adventure Survival	Survival	0
Adult, Western		0
Musicshooter	Shooter	0
soundtrack		0
Board gamerole-playing	Role-Playing	0
Visual novelSimulation	Visual Novel	0
Action, Simulation, Sports	Simulation	0
Business simulator	Management	0
Adventurehorrorpuzzle	Puzzle	0
Side-scrollerstealth	Stealth	0
PlatformerAction-adventure	Platformer	0
Dōjin		0
First-person platform puzzler	Puzzle	0
Otome gameCard Battle	Visual Novel	0
Fixed shooter, strategy	Shoot 'em up	0
Actionbattle	Action	0
Competitive stealth arena shooter	Shooter	0
Third-person shooteraction-adventureopen world	Third-Person Shooter	0
Combat Flight Simulator, Sim	Flight & Space Sim	0
First-person horror	Horror	0
Action role-playing, Expansion	Action RPG	0
City-buildingsimulation	Management	0
First-person shooterpuzzle	First-Person Shooter	0
Action-adventure, Platform, stealth	Platformer	0
dodgeball video game	Sports	0
Role-Playing (RPG)	Role-Playing	0
Card gameparty	Card Game	0
action fiction	Action	0
abstract strategy game	Strategy	0
Strategy4X	Strategy	0
non-fiction		0
RPG / Survival horror	Role-Playing	0
Action role-playingstrategy	Action RPG	0
social deduction game	Party	0
walking simulator	Simulation	0
Fighting - Robots	Fighting	0
Horror, puzzle	Puzzle	0
First-person shooter, open world	First-Person Shooter	0
Twin-stick shooter, tower defense	Shooter	0
Movement shooter	Shooter	0
Adventuremetroidvania	Platformer	0
Party platform fighter	Platformer	0
Survivalbattle royalesandbox	Survival	0
Puzzle / Fixed shooter	Shoot 'em up	0
Arcade/Snake/nibbles	Arcade	0
Role-playing, turn-based	Role-Playing	0
Action-adv, hack and slash	Action RPG	0
Western		0
Run 'n gun	Shoot 'em up	0
First-person shootertactical shooter	First-Person Shooter	0
Role-playingfarming simulation	Role-Playing	0
First-person shooter, Racing, Open World	First-Person Shooter	0
Christmas film		0
Turn-based strategy, action-adventure	Turn-Based Strategy	0
Third-person shooter, Tactical shooter	Third-Person Shooter	0
Action role-playingmassively multiplayer online	Role-Playing	0
Hack and slash, Tactical RPG	Tactical RPG	0
Platformracingparkour	Platformer	0
body horror	Horror	0
Sports, party game	Party	0
Actionpinball	Arcade	0
Action, platform	Platformer	0
Hack & slash	Action	0
Rhythm, fighting	Fighting	0
Strategytactical role-playingroguelike	Roguelike	0
Action role-playingOpen world	Action RPG	0
